id,y
4465495044794120,0
4465836352293340,0
4465857964995060,0
4465858304386720,0
4465838327618760,0
4466204674858300,0
4466111125241370,0
4466204447923540,0
4458249266753710,0
4466441845684040,0
4466422959307700,0
4458449012235780,0
4466824261813620,0
4467275992171750,0
4467247152439460,0
4467295718347390,0
4467995047160100,0
4467940806575810,0
4468301347948530,0
4468312333872500,0
4468752332590830,0
4468733945190620,0
4468733415969770,0
4468741838183700,0
4460651286549760,0
4469016846522840,0
4469465284778800,0
4469824203373120,0
4461086432262040,0
4469810002069970,0
4469753001246340,0
4470178597258140,0
4461068241938530,0
4470197782418700,0
4470187078501150,0
4471601892741980,0
4462035029135020,0
4471643688359500,0
4471581017775710,0
4471991329265010,0
4472285198933640,0
4472334838660870,0
4472308121245590,0
4472931772184540,0
4473468760173060,0
4473462393263460,0
4466517250477480,0
4470183764688460,0
4470554616493780,0
4466945237339240,0
4466940904599990,0
4467157041205410,0
4467101769121060,0
4472042072420460,0
4470049903268050,0
4457614178264030,0
4458055246727070,0
4458250546126670,0
4472919163750240,0
4460084882798190,0
4461429443038400,0
4461652520741790,0
4462218316299300,0
4462944546673890,0
4463309476894770,0
4462944496421190,0
4463310252399480,0
4464035376503990,0
4464759811898330,0
4464407331495670,0
4465001278537690,0
4464677930770090,0
4464719953543580,0
4465055343282170,0
4464572150710210,0
4464917165673160,0
4465098993264920,0
4465449058572070,0
4465465781385250,0
4465413407073120,0
4465444872169370,0
4465670454802490,0
4465656651202550,0
4465840864978720,0
4466126865600490,0
4466208831476400,0
4466201806130190,0
4466193781971100,0
4466537722870000,0
4466469578040220,0
4466932382248530,0
4466762336465460,0
4466748907017600,0
4466714299323070,0
4467291137755190,0
4467219235242290,0
4467639638613690,0
4468026767925210,0
4466173980860160,0
4467991930624580,0
4468028877758120,0
4467991612165270,0
4467349102689480,0
4467867116215560,0
4467902897929750,0
4468346953186850,0
4468303156581530,0
4468307681933240,0
4468557850729960,0
4468607339648480,0
4468735974621960,0
4468752144229920,0
4468801079244590,0
4468911493966460,0
4469460058878480,0
4469836664997870,0
4470191327495420,0
4470536916379830,0
4470396428994690,0
4471542085735500,0
4470932204454550,0
4471635086455380,0
4470895336365250,0
4472156165345580,0
4472220065991550,0
4471586511603950,0
4472265187883320,0
4472326357708750,0
4455919671045020,0
4472349438667920,0
4472128118485680,0
4472353109507180,0
4472709398239660,0
4472669053304000,0
4457110588748730,0
4473066459738240,0
4472898750406660,0
4457348569005070,0
4473093588490350,0
4473344499539720,0
4473382936472640,0
4461776999967550,0
4462488831406130,0
4462527226283700,0
4462958786377530,0
4462957276878450,0
4463318024301790,0
4469481735001700,0
4463684405094250,0
4469475682250560,0
4463684250595000,0
4470078063663020,0
4464406647441900,0
4470598602766700,0
4471283678763420,0
4472287341849560,0
4472178072552590,0
4472027681274030,0
4473064886410150,0
4473146398362980,0
4456074310223420,0
4456436690057940,0
4466217907782960,0
4466215928123870,0
4466213230507800,0
4457150430394920,0
4457161457020660,0
4457161306286060,0
4466220541919050,0
4466149809196920,0
4466200241700930,0
4466578693195890,0
4458611130246930,0
4458610841354780,0
4466945854051540,0
4458611159363610,0
4466917136252980,0
4467305934778030,0
4467308099573570,0
4458973488888860,0
4458973375520900,0
4458973484352670,0
4467670772281390,0
4467662564572780,0
4458973350535500,0
4458973141248490,0
4468033131308940,0
4459335817776620,0
4468386346549620,0
4459698189444210,0
4459698180749930,0
4459696276453000,0
4459698226797950,0
4459698092619080,0
4469119908980660,0
4469102213409290,0
4469008055160640,0
4469479465086340,0
4459697694430140,0
4460058630590700,0
4460060606876220,0
4460060551853650,0
4460060702444190,0
4460423023464650,0
4460060375713090,0
4460421505177780,0
4460785478573400,0
4460784287119920,0
4470569107733280,0
4460781062396030,0
4461147677508440,0
4461147509954960,0
4470931630471200,0
4461147702732510,0
4461147593996000,0
4470923346650640,0
4461510078511350,0
4470884251462400,0
4461509855880670,0
4461872290269230,0
4461872495760100,0
4471269502025840,0
4462233671302960,0
4471284953634030,0
4462234019534800,0
4471281212938910,0
4470201007344600,0
4471656594588650,0
4462596952450450,0
4462597028393350,0
4462954063858130,0
4462959386516050,0
4472379831364480,0
4462959679618040,0
4463321862544300,0
4463321157438650,0
4463321787332330,0
4463683927026040,0
4463683260359130,0
4463682342179650,0
4473100663831510,0
4463684384205230,0
4464046591499470,0
4464046285484390,0
4464046926998280,0
4473051435960500,0
4473402528513410,0
4464409303101260,0
4473447100988450,0
4464409181553570,0
4464771589624790,0
4465133952964000,0
4465496445941540,0
4465496038075130,0
4465857138368890,0
4466220860875050,0
4466221259218230,0
4466221023762440,0
4466583466671810,0
4466582337747730,0
4466579955588770,0
4466945296019620,0
4466946043173620,0
4466944331286150,0
4466945610901730,0
4467670088921780,0
4459103365385180,0
4468033169230160,0
4468032502020670,0
4468026759509190,0
4468757633854300,0
4468757898259550,0
4469120248309480,0
4468757923882280,0
4469120202637740,0
4469119334040580,0
4469120088903640,0
4469120408150090,0
4469481751405900,0
4469482741659210,0
4469480702860850,0
4462915753424970,0
4469844060060460,0
4463224982852190,0
4470207118814390,0
4470569741317570,0
4463232250665540,0
4470568957343230,0
4470565325211570,0
4463616306709480,0
4470932153908390,0
4463494457481010,0
4470932246898240,0
4471294680466560,0
4464027884927130,0
4463970650266480,0
4472019179361320,0
4472019456407700,0
4472381810491200,0
4472381584015570,0
4464532615793430,0
4472379981644610,0
4472381827969070,0
4472381776621740,0
4472744156839350,0
4472735897740390,0
4472744051639800,0
4472744085051520,0
4472744017804310,0
4464808570994590,0
4473106619452870,0
4465117422758060,0
4463951972535060,0
4463894712473420,0
4473103885606770,0
4473106376693820,0
4473103440412640,0
4473103847564610,0
4465439512125590,0
4473467770455430,0
4473468827180700,0
4465750360584700,0
4473468555321750,0
4465782979176680,0
4473467396725090,0
4473468898513710,0
4466184613188490,0
4467601906375070,0
4469691764690130,0
4471915261903510,0
4467287581225820,0
4456793247455430,0
4467704301887610,0
4468298445919080,0
4468631171448420,0
4469120072408070,0
4469120181870900,0
4469120114760690,0
4469120361435550,0
4458789094475770,0
4470564179227130,0
4470558878073320,0
4470932267942840,0
4459503401075220,0
4470921282682290,0
4459952703281780,0
4471280898435810,0
4460314831557400,0
4471232617255400,0
4471476353208370,0
4471470715230110,0
4471491443391130,0
4458570185567740,0
4460729966532490,0
4472372461295260,0
4472356355230970,0
4472187215689740,0
4472378719047050,0
4472728595798280,0
4472719112628220,0
4472710895990880,0
4472735301985940,0
4462166675798140,0
4455918291221730,0
4456227268205130,0
4462954299149850,0
4457711753978140,0
4463668383512810,0
4462729757014320,0
4464024429064750,0
4464367590185610,0
4464236355015320,0
4464402831153250,0
4461667594989570,0
4464684797127410,0
4464735871751180,0
4462455520669590,0
4464720344218380,0
4465120589558270,0
4465113572536100,0
4465094979476190,0
4465127908252330,0
4465072850374500,0
4465025727536790,0
4464046566499630,0
4465386865191720,0
4465132522211870,0
4465496420681830,0
4465495023994360,0
4465856362671630,0
4465856119559510,0
4465858745414710,0
4465858829385090,0
4466221145547570,0
4466943161712080,0
4466219530377880,0
4466220969159700,0
4466220957235500,0
4466220856660680,0
4466945565283040,0
4467655010378200,0
4467669036461260,0
4466944603933990,0
4468025069827450,0
4468023622989160,0
4467307478741880,0
4468322663817410,0
4467307771964750,0
4467308053341160,0
4467670835805420,0
4467670844087660,0
4468367693989860,0
4467670839488350,0
4467670692918320,0
4468726155490020,0
4468031973251630,0
4468032883887690,0
4468032505948570,0
4468032254706790,0
4468033021970050,0
4468033131321350,0
4468028672161030,0
4469825122053850,0
4468757978356450,0
4470196213556710,0
4468756057020970,0
4468757973766340,0
4469120223714030,0
4469117820226890,0
4469119829084890,0
4469120219477150,0
4471186123643440,0
4469119757934020,0
4469119648470250,0
4469116930546270,0
4469119938448850,0
4471512083470160,0
4469482288644970,0
4469482728520960,0
4471901721948370,0
4471987311732400,0
4469482493637100,0
4472009507097050,0
4469843153301040,0
4469844957283470,0
4469845028243890,0
4472360654146720,0
4469844919756900,0
4469841307634290,0
4469845137148610,0
4470207479079680,0
4472707653935110,0
4470206346399850,0
4470207256802750,0
4472712896542830,0
4470569880007680,0
4470569901043550,0
4470569728681060,0
4473053750347490,0
4470569896498200,0
4470569833373360,0
4470568625842880,0
4473079927428600,0
4470931155644350,0
4473100822966010,0
4473079000898450,0
4473091994940960,0
4471293648864320,0
4472018315534880,0
4472018907298810,0
4472381726581890,0
4472381856791310,0
4472381508313730,0
4472378769938490,0
4472744202867910,0
4473105005238730,0
4473065221933520,0
4473467099876110,0
4462968592614220,0
4463292871044520,0
4464046646368930,0
4464759631709000,0
4465851765884100,0
4465846678001170,0
4466219258715350,0
4466053285493560,0
4466565192252250,0
4466944629398460,0
4466911633435340,0
4473468064004290,0
4456398135709110,0
4468022565678160,0
4458186268553990,0
4457980391521770,0
4467975870214530,0
4468019931494820,0
4468388233701320,0
4468392427399450,0
4468391337746260,0
4468381996253690,0
4459198240526040,0
4459471734303330,0
4468727368385870,0
4459828099187370,0
4468756149358320,0
4469105509974590,0
4460176696092170,0
4469296228470380,0
4470203876615550,0
4470181810207310,0
4462057795577330,0
4462851815474210,0
4470527496346180,0
4470438778373350,0
4463321832805040,0
4463681532738640,0
4463679850809070,0
4470561234988980,0
4464037695929060,0
4463912390821890,0
4464395432227820,0
4464377094294340,0
4464375820026910,0
4464768318034610,0
4464436163276510,0
4465106127480350,0
4465458448831650,0
4465844975328000,0
4466157492720810,0
4471612017006110,0
4471626500416500,0
4466939109783860,0
4472127292180330,0
4467897554867000,0
4472739974425140,0
4468277234928130,0
4468749132378320,0
4473447788769300,0
4473392944411800,0
4468978766295010,0
4469410683335070,0
4469337144096330,0
4469757182560920,0
4470862524597440,0
4471171670448790,0
4471623656152990,0
4471535765023240,0
4471779567089660,0
4471870487158780,0
4471905798775030,0
4472368325786760,0
4472146389081570,0
4472377579074090,0
4472635146610180,0
4472931855477230,0
4473264447508450,0
4473304502800720,0
4463185090116260,0
4464281539949180,0
4464281553023100,0
4464732733911900,0
4464676199351370,0
4465116261099610,0
4465102453114590,0
4465854898959920,0
4465641672906510,0
4465843179824740,0
4465856392351650,0
4468280179900380,0
4468954741056560,0
4469834169852080,0
4467813055474870,0
4468155495602210,0
4470781008082730,0
4468725807776730,0
4468683705701850,0
4468653422321770,0
4471034037845570,0
4473263520776860,0
4472373045098720,0
4472360146940830,0
4472381466698490,0
4472739295797970,0
4457013087765420,0
4472708072559520,0
4472692323279610,0
4472718785764800,0
4457864053324730,0
4473027242412870,0
4457690728652530,0
4473033382835670,0
4457794315183740,0
4473467329921030,0
4457702338484330,0
4457795090961220,0
4458128483067610,0
4458575549854750,0
4458784912604520,0
4459674478732940,0
4460011461732250,0
4461331296353120,0
4460349875378240,0
4460934536011080,0
4461313986041380,0
4461518966260930,0
4462492623426320,0
4462009477434790,0
4462936418560160,0
4462520616445860,0
4462838891979710,0
4463307345999600,0
4463684505997780,0
4463668035538390,0
4464008260689120,0
4463912827335380,0
4464403602736090,0
4465474819903880,0
4465292380358350,0
4465665656642090,0
4466203067929710,0
4465106429227820,0
4465429873383760,0
4465853392878250,0
4465664067029060,0
4468388790990180,0
4468363818929930,0
4465756504644250,0
4469458267300000,0
4466880221471780,0
4466901277067830,0
4466862895438260,0
4469817098914930,0
4467245688247770,0
4467250944264550,0
4470177657787410,0
4470918006725860,0
4467625704524700,0
4467606927014680,0
4470923668783100,0
4468014830937150,0
4471275164417930,0
4471292419893120,0
4467991116551730,0
4471977832142500,0
4472017204052380,0
4468390032579360,0
4468212173436770,0
4468372890703260,0
4468351004428440,0
4468356474341560,0
4472378270989230,0
4467648303688990,0
4468751191247910,0
4472722283268710,0
4468657394756690,0
4468561206692660,0
4469034130754070,0
4473101058270240,0
4473082066962950,0
4473100874212960,0
4473426867670370,0
4473457650111760,0
4473427945100000,0
4467979418767780,0
4473459168300030,0
4473455518687550,0
4469402152228690,0
4469201429442750,0
4469827698144440,0
4469736043841370,0
4470127141398380,0
4470180308521280,0
4469984346579740,0
4470801752926670,0
4470911254500300,0
4471213147852240,0
4471174337446720,0
4471628605706310,0
4471640026613140,0
4471566446613890,0
4472009754547370,0
4471818616289160,0
4471939488092100,0
4472376114965270,0
4472376403965310,0
4472698715501940,0
4472694936158950,0
4472661067208930,0
4472692851934980,0
4472976910960500,0
4456046695222980,0
4462523866789470,0
4456058183447500,0
4455879333654130,0
4456405500957230,0
4457090875144930,0
4464998552055520,0
4464916142654000,0
4465759084565660,0
4459270462874130,0
4459185846896900,0
4460026209426730,0
4460019430593300,0
4459879551418730,0
4467302001394820,0
4460728544761210,0
4460659331159420,0
4461035228188400,0
4460958388475020,0
4468528742878070,0
4461827922200960,0
4462189060996370,0
4462561116104460,0
4462954202541210,0
4463319894724040,0
4463679712357030,0
4463641283343940,0
4463599763905760,0
4464015239264160,0
4464037934436620,0
4464021548215290,0
4463979919512930,0
4464404814762820,0
4471865412471820,0
4465118668980990,0
4465001832313590,0
4464938003338840,0
4465489633736470,0
4465856094850630,0
4466216335247510,0
4466209682761080,0
4466218847142100,0
4466210848227750,0
4466214242039860,0
4466214816835190,0
4466142469361330,0
4466536242529940,0
4466936253127700,0
4466942293169510,0
4466941001958750,0
4466939063919590,0
4468018966485390,0
4468033084809460,0
4468382709372310,0
4468363210031560,0
4468735433588640,0
4468670028191450,0
4468723043986950,0
4469115286511960,0
4469113524692100,0
4469458943287380,0
4469482141038300,0
4469480019684350,0
4470200977893470,0
4470563160214740,0
4471281510202120,0
4471656284119130,0
4471656124637060,0
4471998384078320,0
4472012728754370,0
4472019179054030,0
4472366169683640,0
4472743888266050,0
4472739198756120,0
4472649994476550,0
4473078891352500,0
4472939560396070,0
4473101477328620,0
4473461097848600,0
4470937594021870,0
4471910810879840,0
4457155740044040,0
4457504010133950,0
4457796164832550,0
4457882961777520,0
4458175358740990,0
4458478674256100,0
4458952480063360,0
4458933286122590,0
4458801387959840,0
4462160563983650,0
4465826243201600,0
4465854554785450,0
4467515763933650,0
4468016933099600,0
4467972200331570,0
4468383602572210,0
4468536241740880,0
4469463057458120,0
4469268580577890,0
4469670948142900,0
4469637717088160,0
4470143503752710,0
4470507502335180,0
4470486782221170,0
4471217195352770,0
4471143756609690,0
4471544166098630,0
4471591469243810,0
4471571319813410,0
4471836430000420,0
4472720072575020,0
4458115867440570,0
4460046861752300,0
4467660827926170,0
4467665945203020,0
4469078532230490,0
4464032343751340,0
4469453419411180,0
4469272266477250,0
4469692285003200,0
4464726609858860,0
4465475314536510,0
4470496152563120,0
4470569095364760,0
4470495862532190,0
4470566021384240,0
4465856937735650,0
4466216892308190,0
4466212027537670,0
4471087922925320,0
4471158667923290,0
4471283708464480,0
4466945992468700,0
4473095856885660,0
4467670742789180,0
4473449936316520,0
4467670327688250,0
4473286118996690,0
4473337822554510,0
4473436233635060,0
4468757143023390,0
4468757927842600,0
4468757583910020,0
4469118499053530,0
4469116792626480,0
4469844449219500,0
4470205231583170,0
4470204836849000,0
4464691793524880,0
4470928736068630,0
4465856476448580,0
4471294357687470,0
4465742742831140,0
4465774536525010,0
4465848733207000,0
4471294693709460,0
4471657051407220,0
4466219492769010,0
4466387046644610,0
4472381701594760,0
4472742948545980,0
4467280031553110,0
4473105877962350,0
4467307915035700,0
4467299358824880,0
4467666712358800,0
4473464377030460,0
4456073790259770,0
4468025232884980,0
4456434387677220,0
4468744669791940,0
4469114263516560,0
4469076484872540,0
4457155602459290,0
4457143945911300,0
4469455864321400,0
4457144072061770,0
4457523152758620,0
4457523236668940,0
4457522733423790,0
4457522578419340,0
4457519072173880,0
4469824769889610,0
4457523854062460,0
4457886266286100,0
4469823796555470,0
4457878573943160,0
4457859519418490,0
4457885414976360,0
4470146024706650,0
4458247882436530,0
4470503903706220,0
4458237690830800,0
4470386119003920,0
4458245072332700,0
4470909022389140,0
4470910134485400,0
4458188391030600,0
4470930258732990,0
4458591111409250,0
4471275197690570,0
4471639787610510,0
4471655881402060,0
4471421495887880,0
4471995620469650,0
4458970955180560,0
4472019183263180,0
4471930788402960,0
4472357013971550,0
4472371639496610,0
4459334119453800,0
4459694472685800,0
4473079348335410,0
4473094825061240,0
4473106137314860,0
4473426981180850,0
4473465556072930,0
4460059503327300,0
4473464297279930,0
4460421446249850,0
4460422926793650,0
4460420318042480,0
4456197355097990,0
4458397778588110,0
4458926944778240,0
4461505712321330,0
4458945508692720,0
4461488469657910,0
4461871865921190,0
4461872508387590,0
4460013973691820,0
4462221180088450,0
4460396973293260,0
4461043084577030,0
4462593550648090,0
4462596281540550,0
4462597174741730,0
4462959067295780,0
4464020473893520,0
4463321858327870,0
4463311238220490,0
4463296679872570,0
4463321220285360,0
4464693043255140,0
4463976303497120,0
4464974799564070,0
4465074221540040,0
4465449041312030,0
4464771443169280,0
4464770491129060,0
4464770184526490,0
4465821721596890,0
4465678578713150,0
4466175201307200,0
4465132611025000,0
4466147854581070,0
4466581734099900,0
4465495694931090,0
4466542664075670,0
4466809606958530,0
4465491089028670,0
4466781706240240,0
4466707626035310,0
4466908869249330,0
4466925209669660,0
4467269365189020,0
4465858044442610,0
4467140206240250,0
4465858870536920,0
4467273567591080,0
4467665629934690,0
4467438248495690,0
4467468703921100,0
4467907470250440,0
4467985827344420,0
4469018461609120,0
4465482629429580,0
4469261604909390,0
4466574646229630,0
4469637326469320,0
4466911926096270,0
4470918983928550,0
4470321308488260,0
4470919990360730,0
4471189650605600,0
4471098651302400,0
4468393413212840,0
4471430776881910,0
4468757638286750,0
4468756870608760,0
4472285873964560,0
4469120035012630,0
4469119934247880,0
4469114091575670,0
4469118935642190,0
4469119585652210,0
4472628200659880,0
4469119997383520,0
4469482174827180,0
4469844936132580,0
4470567245231920,0
4470564859595470,0
4470912407901420,0
4471293321564510,0
4471291190809890,0
4471232923485160,0
4471655705080690,0
4471652077584720,0
4462928126777420,0
4472017761515720,0
4472016344690120,0
4472015782151680,0
4464045539498730,0
4472379294494820,0
4472376534249530,0
4465133781041120,0
4465470977802660,0
4465473897066620,0
4473105831460040,0
4473104980349510,0
4471656275419750,0
4473468998959750,0
4473467514297040,0
4465807138281340,0
4465847852625130,0
4466216037097090,0
4466183350770240,0
4466547080715420,0
4466934768631090,0
4466885494495360,0
4466937239401430,0
4467282350802870,0
4467251199686660,0
4467578305048620,0
4467434473506940,0
4467653030413060,0
4467648635016760,0
4467950834400200,0
4467980002176720,0
4468753309813050,0
4469285919096110,0
4469440480006750,0
4469346455835510,0
4469677592282980,0
4469759049343320,0
4470387247271360,0
4470776344532290,0
4470729703741570,0
4470746015165400,0
4471609060728830,0
4471432702107030,0
4472368980426560,0
4472534814648750,0
4472728385789710,0
4472525997873050,0
4473268646184480,0
4463186058919840,0
4456381732481650,0
4464437823710120,0
4456765905453980,0
4465819327411130,0
4465795356835190,0
4465779267005740,0
4466056746068650,0
4466382806889170,0
4466104451593040,0
4457868553738660,0
4457605583374330,0
4466585773716630,0
4458086552786060,0
4457989941307720,0
4467112515152570,0
4458571418410880,0
4458536077341170,0
4458937498147300,0
4458876160675710,0
4468729897129020,0
4458738625029170,0
4468685659647080,0
4459092993078050,0
4469068377340090,0
4459919832667460,0
4459760814684020,0
4460244430179200,0
4460403298114600,0
4460403171806050,0
4470152718336410,0
4460358863327190,0
4460779484498900,0
4460694499784750,0
4460714871517260,0
4470206220933760,0
4460764473897170,0
4470521901576730,0
4470702377752680,0
4460935928829060,0
4460980039520200,0
4461490658450020,0
4471467280517300,0
4472187915980930,0
4472949505115690,0
4473450356130150,0
4462954349186140,0
4456385095796280,0
4456383359975970,0
4456323565054720,0
4456409892666450,0
4465133055455210,0
4465464002275630,0
4465496239765440,0
4466218327148780,0
4461448485089910,0
4466937712840650,0
4463676113470550,0
4463586472685040,0
4464256621928740,0
4465098137523110,0
4465779908758820,0
4466212257989850,0
4465995832269290,0
4468746829746440,0
4466383134170800,0
4466353437685630,0
4469117401166890,0
4469108374375770,0
4467650937519740,0
4467506674271200,0
4470200990369920,0
4468831856905710,0
4470206325351070,0
4469535677324650,0
4470568738651380,0
4470569657665460,0
4470562145068820,0
4471644560804820,0
4471498959567600,0
4471650470394320,0
4471657059827380,0
4472016671850500,0
4472016277529800,0
4471993430208230,0
4472377813027170,0
4472379332152580,0
4472358544744730,0
4472268035643940,0
4456233413637230,0
4472744047663990,0
4473100735407390,0
4456646300192790,0
4473459012786780,0
4458748300537410,0
4460683074920330,0
4461073912151130,0
4461289952600620,0
